梦之安魂曲,"['艾伦·伯斯汀', '杰瑞德·莱托', '詹妮弗·康纳利', '马龙·韦恩斯', '克里斯托弗·麦克唐纳', '露易丝·拉塞尔', '玛西娅·让·库尔茨', '珍妮特·萨诺', '苏珊妮·谢泼德', '夏洛特·阿罗诺夫斯基', '马克·马戈利斯', '迈克尔·卡切克', '杰克·奥康耐', '斯科特·富兰克林', '亚伯拉罕·阿罗诺夫斯基', '欧嘉·梅雷迪斯', '本·申克曼', '凯斯·大卫', '迪伦·贝克', '肖恩·奥哈根', '比尔·布尔', '吉米·雷·威克斯', '斯坦利·B·赫尔曼', '达伦·阿伦诺夫斯基', '肖恩·格莱特']",8.7,2000-05-14
末路狂花,"['吉娜·戴维斯', '苏珊·萨兰登', '哈威·凯特尔', '迈克尔·马德森', '布拉德·皮特', '马科·圣约翰', '谢里·德赛', '根·斯沃福德', '杰森·贝吉', '卢辛达·珍妮', '蒂莫西·卡哈特', '斯蒂芬·托布罗斯基', '克里斯托弗·麦克唐纳']",8.7,1991-05-24
枪火,"['吴镇宇', '任达华', '黄秋生', '吕颂贤', '张耀扬', '林雪', '王天林', '施绮莲', '高雄', '邱万城', '佐滕佳次', '肖俊峰', '郑家生 ', '艾威', '罗永昌', '钱江汉', '张志平']",8.7,1999-11-19
千钧一发,"['伊桑·霍克', '乌玛·瑟曼', '裘德·洛', '艾伦·阿金', '戈尔·维达尔', '山德·贝克利', '劳恩·迪恩', '简妮·布鲁克', '伊莱亚斯·科泰斯', '玛娅·鲁道夫', '伍娜·戴蒙', '布莱尔·安德伍德', '梅森·甘布', '威廉姆·李·斯科特', '欧内斯特·博格宁', '托尼·夏尔赫布', '肯·马里诺', '加布里埃尔·瑞丝', '迪恩·诺里斯', '丹格里芬', '格雷戈·赛斯特罗', 'Elizabeth Dennehy', 'Chad Christ', 'George Marshall Ruge']",8.7,1997-10-24
千年女优,"['庄司美代子', '小山茉美', '折笠富美子', '饭塚昭三', '小野坂昌也', '津田匠子', '铃置洋孝', '京田尚子', '德丸完', '片冈富枝', '石森达幸', '佐藤政道', '小形满', '麻生智久', '游佐浩二', '肥后诚', '坂口候一', '志村知幸', '木村亚希子', '佐伯志', '野岛裕史', '浅野琉璃', '园部好德', '山寺宏一', '津嘉山正种']",8.7,2001-07-28
东邪西毒：终极版,"['张国荣', '林青霞', '梁朝伟', '张学友', '张曼玉', '刘嘉玲', '梁家辉', '杨采妮', '白丽', '廖静妮', '王家卫']",8.7,2009-03-26
碧海蓝天,"['让-马克·巴尔', '让·雷诺', '罗姗娜·阿奎特', '保罗·希纳尔', '赛尔乔·卡斯特利托', '让·布伊兹', '马克·迪莱特', '格里芬·邓恩', 'Andréas Voutsinas', '瓦伦提娜·瓦格斯', '金伯莉·贝克', '吕克·贝松', '保罗·赫尔曼']",8.7,1988-05-11
赛德克·巴莱,"['林庆台', '马志翔', '安藤政信', '河原萨布', '徐诣帆', '温岚', '罗美玲', '游大庆', '林源杰', '田中千绘', '马如龙', '陈志明', '汤湘竹', '中村龙', '林思杰', '黑莓']",8.7,2012-05-10
比海更深,"['阿部宽', '真木阳子', '小林聪美', '树木希林', '中川雅也', '池松壮亮', '桥爪功', '中村友理', '高桥和也', '小泽征悦', '峰村理惠', '古馆宽治', '叶山奖之', '吉泽太阳', '松冈依都美', '莳田彩珠']",8.7,2016-05-18
洛城机密,"['凯文·史派西', '罗素·克劳', '盖·皮尔斯', '詹姆斯·克伦威尔', '金·贝辛格', '丹尼·德维托', '大卫·斯特雷泽恩', '朗·瑞弗金', '马特·麦考伊', '保罗·吉尔福伊尔', '保罗·塞甘蒂', '伊丽莎白·格兰里', '桑德拉·泰勒', '史蒂夫·兰金', '格拉汉姆·贝克尔', '阿兰·格拉夫', 'Symba Smith', '鲍勃·克莱德宁', '安贝尔·史密斯', '达雷尔·桑迪', 'Michael Warwick', '西蒙·贝克', '肖尼·弗里·琼斯', '小托马斯·罗萨莱斯', 'Shane Dixon', 'Norman Howell', 'Brian Lally', '约翰·马洪', '托马斯·阿拉纳', 'Michael McCleery', '杰克·康利', '杰克·奈特', '格温达·迪肯', '因格·内哈斯', '吉姆·梅茨勒', '萨利姆·格兰特', '马里索尔·帕迪亚·桑切斯', '乔丹·马尔德', 'Gregory White', '约翰·斯拉德', '布琳达·巴克', '艾琳·罗森', '大卫·圣.詹姆斯', 'Jeff Austin', '迪克·史迪威', '威廉·博伊德', '普里西拉·科里', '朗达·弗莱明', '黛博拉·蔻儿', '艾伦·拉德', '维罗妮卡·莱克', 'Scott McKinley', '玛丽莲·梦露', 'Gilbert Rosales', '弗兰克·辛纳特拉', '简·拉塞尔', '弗吉尼亚·梅奥', 'Mike Kennedy']",8.7,1997-09-19
我在伊朗长大,"['齐雅拉·马斯楚安尼', '达尼埃尔·达里约', '凯瑟琳·德纳芙', '西蒙·阿布卡瑞安', '加布里埃尔·洛普斯·贝尼茨', '弗朗索瓦·杰罗斯梅', '蒂莉·曼德布洛特', '苏菲·艾崔', '阿里耶·埃尔马莱', '马蒂亚斯·姆利库斯', '西恩·潘', '吉娜·罗兰兹', '马修·格克齐']",8.7,2007-05-23
我们俩,"['宫哲', '金雅琴', '张淑芳', '孙捷', '罗忠学', '强爽', '刘正亮']",8.7,2006-04-10
中央车站,"['费尔兰德·蒙特纳哥', '马里利娅·佩拉', '文尼西斯·狄·奥利维拉', '奥顿·巴斯托斯', '马修斯·纳克加勒', '索娅·利拉']",8.7,1998-01-16
隐藏人物,"['塔拉吉·P·汉森', '奥克塔维亚·斯宾瑟', '加奈儿·梦奈', '凯文·科斯特纳', '克斯汀·邓斯特', '吉姆·帕森斯', '马赫沙拉·阿里', '阿尔迪斯·霍吉', '格伦·鲍威尔', '金贝利·奎恩', '奥莱克·克鲁帕', '玛戈特·李·谢特利', '库尔特·克劳斯', '马丽娅豪厄尔', '斯科特·迈克尔·摩根', '维布尔·弗利茨杰拉德', '罗达·格里菲丝']",8.7,2016-12-25
莫扎特传,"['汤姆·休斯克', 'F·默里·亚伯拉罕', '伊丽莎白·贝里奇', '罗伊·多特里斯', '杰弗瑞·琼斯', '西蒙·卡洛', '查尔斯·凯', '辛西娅·尼克松', '约翰·斯特劳斯', '童自荣']",8.7,1984-09-19
蓝白红三部曲之红,"['伊莲娜·雅各布', '让-路易·特兰蒂尼昂', '弗雷德里奎·费德', '让-皮耶·罗利特', '塞缪尔·勒·比汉', '马里恩·斯泰伦斯', '特科·切里奥', '伯纳德·埃斯卡隆', '让·施莱格尔', '埃尔兹别塔·亚辛斯卡', '保罗·弗梅伦', '让-马利·道纳斯', '罗兰·凯里', '朱丽叶·比诺什', '贝努特·里格恩特', '朱莉·德尔佩', '泽比纽·扎马洲斯基']",8.7,1994-05-12
费城故事,"['汤姆·汉克斯', '丹泽尔·华盛顿', '罗伯塔·马克斯韦尔', '巴兹·基尔曼', '卡伦·芬利', '丹尼尔查普曼', '小马克索伦森', '杰弗利·威廉姆森', '查尔斯格伦', '罗恩·沃特', '安娜·迪佛·史密斯', '斯蒂芬妮罗斯哈伯尔', '丽莎塔利里科', '乔安娜·伍德沃德', '杰森·罗巴兹', '罗伯特·雷吉利', '钱德拉·威尔森', '大卫·德雷克', '安东尼奥·班德拉斯', '布莱德利·惠特福德', '莉萨·萨默乌', '乔伊佩里洛', '崔西·沃特', '朱利叶斯·欧文', '安·唐德', '凯蒂林德纳', '约翰·贝德福德·劳埃德', '罗伯特·W·卡斯尔', '亚当·勒费弗', '加里·高兹曼', '丹尼尔·冯·巴根', '多萝西戴姆', '肯尼思·厄特', '劳伦斯·T·伦茨', '玛丽·斯汀伯根', '奥巴·巴巴图德', '查尔斯·纳佩尔', '罗杰·科曼', '爱德华·伦德尔', '凯瑟琳·威特', '简博尔坎', '迈克尔卡兰', '瓦莱里奥贝维拉瓜', '小罗伊布朗特', '昆廷·克里斯普', '托尼·德文', '塔克·藤本', 'Harry Northrup']",8.7,1993-12-22
沙漠之花,"['莉亚·科贝德', '莎莉·霍金斯', '梅拉·沙尔', '安东尼·麦凯', '茱丽叶特·斯蒂文森', '蒂莫西·斯波', '克雷格·帕金森', 'Eckart Friz', 'Prashant Prabhakar', 'Matt Kaufman', 'Soraya Omar-Scego']",8.7,2009-09-24
四百击,"['让-皮埃尔·利奥德', '克莱尔·莫里耶', '阿尔贝·雷米', '盖·德孔布勒', '乔治·弗拉芒', '弗朗索瓦·诺谢', '塞尔热·莫阿蒂', '让娜·莫罗', '克洛德·芒萨尔', '让·杜歇', '弗朗索瓦·特吕弗', '雅克·德米']",8.7,1959-05-04
再见列宁,"['丹尼尔·布鲁尔', '卡特琳·萨斯', '丘尔潘·哈马托娃', '弗洛里安·卢卡斯', '亚历山大·拜尔', '迈克尔·根帕', '鲁迪·沃勒尔', '克劳斯·奥根塔勒', '吉多·布赫瓦尔德', '米哈伊尔·戈尔巴乔夫', 'Hanna Schwamborn', '于尔根·福格尔', '阿尔恩特·施韦林·索瑞', '汉斯·迪特里希·根舍', '布尔格哈特·克劳斯纳', '弗里茨罗斯', '玛丽亚·西蒙', '门南·雅博', '洛塔尔·马特乌斯']",8.7,2003-02-09
南极大冒险,"['保罗·沃克', '布鲁斯·格林伍德', '穆恩·布拉得古德', '温迪·古逊', '贾森·比格斯', 'Koda', 'D.J.', '奥古斯特·斯彻伦伯格', '加里·切克', '丹尼尔·巴孔', '马尔科姆·斯图尔特', 'Brenda Campbell', 'Belinda Metz', '迈克尔·亚当思韦特', 'Connor Christopher Levins', 'Levi Woods', 'Megan McKinnon']",8.7,2006-04-21
魔术师,[],8.7,2010-06-16
精英部队2：大敌当前,"['瓦格纳·马拉', '安德烈·拉米罗', '米尔黑·考塔兹', '伊兰迪尔·桑托斯', '玛利亚·瑞贝罗', '索·豪黑', '安德瑞马托斯', '埃米利奥·奥希欧罗', 'Pedro Van-Held', 'Sandro Rocha', '阿德里亚诺·加里布', '儒里奥·阿德里安', '泰娜·毛勒', '卡杜·法维罗']",8.7,2011-11-25
共同警备区,"['李英爱', '宋康昊', '李秉宪', '申河均', '金太祐', '金太贤', '纪柱峰', '林一圭', '金明秀', '權南熙', 'Herbert Ulrich', 'Myoeng-su Kim']",8.7,2000-09-09
我们天上见,"['朱旭', '姚君', '朱一诺', '刘烨', '马思纯', '蒋雯丽']",8.7,2010-04-02
帝国的毁灭,"['布鲁诺·甘茨', '茱莉安·柯勒', '乌尔里希·马特斯', '亚历山德拉·玛丽亚·拉娜', '科琳娜·哈弗奇', '克里斯蒂安·贝克尔', '托马斯·克莱舒曼', '海诺·费尔希', '马蒂亚斯·哈比希', '米歇尔·门德尔', '安德烈·赫尼克', '乌尔里希·诺登', '比吉特·米尼希迈尔', '罗夫·凯尼斯', '尤斯图斯·冯·多赫纳尼', '克里斯蒂安·雷德尔', '戈兹·奥托', '托马斯·蒂梅', '杰拉德·亚历山大·海德', '迪特尔·曼', '托马斯·林平泽尔', 'Christian Schmidt', 'Klaus B. Wolf', 'Oliver Stritzel', '安娜·塔巴赫', 'Heinrich Schmieder', 'August Schmölzer', 'Klaus-Jürgen Steinmann', 'Aleksandr Slastin', 'Jürgen Tonkel', '丽扎· 波亚尔斯卡娅', 'Laura Borlein', '马丁·布兹克', '斯特凡·梅伦', 'Traudl Junge', 'Gregory Borlein', 'Elisabeth von Koch', 'Tatjana Zhuravleva', 'Aline Sokar', 'Bettina Redlich', 'Oleg Popov', '尤莉亚·延奇', '法比安·布施', '大卫·史崔梭德', '迈克尔·布兰德纳', '迈克尔·肯德', 'Ulrike Krumbiegel', '马蒂亚斯·格内丁格尔', 'Enno Hesse', 'Dietrich Hollinderbäumer', 'Norbert Heckner']",8.7,2004-09-08
斯隆女士,"['杰西卡·查斯坦', '古古·姆巴塔-劳', '约翰·利思戈', '艾丽森·皮尔', '迈克尔·斯图巴', '马克·斯特朗', '杰克·莱西', '道格拉斯·史密斯', '萨姆·沃特森', '迪伦·贝克', '恩尼斯·埃斯莫', '梅格翰·法伊', '亚历桑德拉·卡斯蒂略', '凯尔·麦克', '杰克·默里', '克里斯汀·芭伦斯基', '雷欧·巴奈扎', '大卫·威尔逊·巴恩斯']",8.7,2016-11-11
弗里达,"['萨尔玛·海耶克', '阿尔弗雷德·莫里纳', '米娅·麦斯特罗', '艾什莉·贾德', '安东尼奥·班德拉斯', '杰弗里·拉什', '爱德华·诺顿', '瓦莱丽亚·戈利诺', '迭戈·卢纳', '亚历杭德罗·乌西利', '萨弗蓉·布罗斯', '洛罗·纳瓦罗', '罗杰·里斯', '费尔明·马丁内斯', '阿梅莉亚·萨帕塔', '罗伯托·梅迪纳', '帕特里夏·雷耶斯·斯平多拉', '玛加丽塔·桑斯', '奥马尔·罗德里格斯', '查维拉·巴尔加斯', '费利佩·富勒普', 'Aida López']",8.7,2002-08-29
面子,"['陈冲', '杨雅慧', '陈凌', '王进', '王洛勇', '杰西卡·赫特', '李勋', '奥托·艾森度', '布莱恩·杨', 'Tina Johnson', '帕米拉·佩顿-赖特', 'Danny Lee', 'Regina Lobiondo', '大卫·石']",8.7,2004-09-12
蓝风筝,"['吕丽萍', '濮存昕', '李雪健', '郭宝昌', '易天', '宗平', '吕中', '张弘', '宋晓英', '丁嘉丽', '张丰毅', '张炬', '徐敏', '关凌', '褚栓忠', '陈小满', '李滨', '张文瑶', '郭冬临']",8.7,1993-09-12
铁拳男人,"['罗素·克劳', '蕾妮·齐薇格', '保罗·吉亚玛提', '克雷格·比尔克', '帕迪·康斯戴恩', '布鲁斯·麦克吉尔', '卡伦·普莱西', '阿里尔·沃勒', '罗丝玛丽·德薇特', '琳达·卡辛', '尼古拉斯·坎贝尔', '查克·沙曼塔', '彼得·麦克内尔']",8.7,2005-06-03
野草莓,"['维克多·斯约斯特洛姆', '毕比·安德松', '英格丽·图林', '古纳尔·布约恩施特兰德', '尤兰·辛达尔', '福尔谢·松德奎斯特', '比约恩·比耶尔文斯塔姆', '纳伊玛·维夫斯特兰德', '古内尔·布罗斯特勒姆', '耶特鲁德·弗里德', '西夫·鲁德', '古纳尔·舍贝格', '马克斯·冯·叙多夫', '奥谢·弗里德尔', '云韦·诺德瓦尔', '佩尔·舍斯特兰德', '尤·佩特雷', '古内尔·林德布洛姆', '冒德·汉松', '安-玛丽·维曼', '埃娃·努雷', '莱娜·贝格曼', '莫妮卡·埃林', '耶兰·隆德奎斯特', '约瑟夫·诺尔曼', '古纳尔·奥尔松', '文德拉·鲁德贝克', '佩尔·斯科格斯贝格', '乌尔夫·约翰松', '赫尔耶·武尔夫']",8.7,1957-12-26
骗中骗,"['保罗·纽曼', '罗伯特·雷德福', '罗伯特·肖', '查尔斯·德恩', '雷·沃尔斯顿', '艾琳·布伦南', '海尔德·高德', '约翰·赫夫南', '达纳·艾卡', '杰克·基欧', '米特拉阿利斯', 'Robert Earl Jones', 'James Sloyan', '莎莉·柯克兰德', 'Avon Long', '阿奇·约翰逊', '埃德·巴基', '布拉德·苏利文', 'John Quade', 'Larry D. Mann', 'Leonard Barr', 'Paulene Myers', '杰克·科林斯', 'Tom Spratley', ""Kenneth O'Brien"", 'Ta-Tanisha', ""William 'Billy' Benedict"", 'Robert Brubaker', 'Peter Paul Eastman', '凯瑟琳·弗里曼', 'Susan French', 'Sig Frohlich', 'Ralph Gambina', 'George Holmes', 'Sid Kane', '迈克·拉里', 'Alexander Lockwood', 'Chuck Morrell', '拜伦·莫罗', 'Jessica Rains', '珀尔·希尔', 'Arthur Tovey']",8.7,1973-12-25
斯图尔特：倒带人生,"['汤姆·哈迪', '本尼迪克特·康伯巴奇', 'Nicola Duffett', '艾德娜·多雷', '莫恩博特斯', 'Lorna Bennett', '亚当·肖', '理查德·帕蒂弗', '费莉西蒂·迪安']",8.7,2007-09-23
日落大道,"['威廉·霍尔登', '葛洛丽亚·斯旺森', '埃里克·冯·施特罗海姆', '南希·奥尔森', '弗雷德·克拉克', '巴斯特·基顿', '杰克·韦伯', '安娜·Q·尼尔松', '赫达·霍珀', '塞西尔·B·戴米尔']",8.7,1950-08-10
东京家族,"['桥爪功', '吉行和子', '西村雅彦', '夏川结衣', '中岛朋子', '林家正蔵', '妻夫木聪', '苍井优', '小林稔侍', '风吹淳', '茅岛成美', '柴田龙一郎', '丸山步梦', '荒川知佳', '西田麻衣']",8.7,2013-01-19
阿拉伯的劳伦斯,"['彼得·奥图尔', '亚历克·吉尼斯', '安东尼·奎恩', '杰克·霍金斯', '奥马尔·沙里夫', '何塞·费勒', '安东尼·奎尔', '克劳德·雷恩斯', '阿瑟·肯尼迪', '唐纳德·沃尔菲', 'I·S·乔哈尔', '米歇尔·雷', '大卫·里恩', '齐亚·莫希丁', '罗伊史蒂文']",8.7,1962-12-10
秋刀鱼之味,"['笠智众', '岩下志麻', '冈田茉莉子', '佐田启二', '三上真一郎', '吉田辉雄', '岸田今日子', '杉村春子', '中村伸郎', '北龙二', '志贺真津子', '高桥丰子', '东野英治郎', '加东大介', '织田政雄']",8.7,1962-11-18
西伯利亚的理发师,"['朱莉娅·奥蒙德', '欧列格·缅希科夫', '阿列克谢·彼得连科', '理查德·哈里斯', '弗拉基米尔·伊利因', '马拉特·巴沙罗夫', '安德烈·巴利罗', '尼基塔·米哈尔科夫', '安娜·米哈尔科娃', '玛丽娜·涅约洛娃', '姜广涛']",8.7,1998-10-30
情枭的黎明,"['阿尔·帕西诺', '西恩·潘', '佩内洛普·安·米勒', '约翰·雷吉扎莫', '维果·莫腾森', '詹姆斯·瑞布霍恩', '亚德里安·帕斯达', '路易斯·古兹曼', '英格丽德·罗杰斯', 'Daniel Margotta', '约翰·霍伊特', 'Dan Brennan']",8.7,1993-11-10
桃色公寓,"['杰克·莱蒙', '雪莉·麦克雷恩', '弗莱德·麦克莫瑞', '雷·沃尔斯顿', '伊迪·亚当斯', '乔伊丝·詹姆森', '大卫·刘易斯', '大卫·麦克林', '琼·肖丽', '约翰尼·塞文', '娜奥米·史蒂文斯', '威拉德·沃特曼', '奥佩·霍利迪', '杰克·克鲁申', '多萝西·阿伯特', '哈尔·史密斯', '比尔·鲍德温', '本尼·伯特', '梅森·科里', '弗朗西丝·温特劳布·拉克斯', '戴维沃特']",8.7,1960-06-15
十月的天空,"['杰克·吉伦哈尔', '克里斯·库珀', '劳拉·邓恩', '克里斯·欧文', '威廉姆·李·斯科特', '查德·林德伯格', '娜塔莉.苏珊娜.加奈尔黛', '斯科特·迈尔斯']",8.7,1999-02-19
过年,"['赵丽蓉', '葛优', '梁天', '李保田', '丁嘉丽', '六小龄童', '史兰芽', '申军谊', '胡亚捷', '谭小燕', '马晓晴', '王丽云']",8.7,1991-02-12
暴雨将至,"['凯特琳·卡特利吉', '拉德·舍博德兹加', '格莱戈尔·科林 ', '拉宾娜·米特威斯卡', '杰伊·维利尔斯', '米莉察·斯托扬诺娃', 'Jordan Vitanov', 'Abdurrahman Shala', '菲丽达·劳', 'Katerina Kocevska', '梅托·约瓦诺夫斯基', 'Dzemail Maksut', '彼得·米尔切夫斯基', 'Daniel Newman', 'Peter Needham', 'Silvija Stojanovska']",8.7,1994-09-01
黄昏的清兵卫,"['宫泽理惠', '真田广之', '大杉涟', '岸惠子', '丹波哲郎', '山崎贵', '田中泯', '神户浩']",8.7,2002-11-02
伦敦一家人,"['卢克·崔德威', '吉姆·布劳德本特', '布兰达·布莱斯', '帕姆·费里斯', '罗杰·阿拉姆', '彼得·怀特', '弗吉尼亚·麦肯娜', '茱恩·布朗', '西蒙·戴', '亚历克斯·乔丹']",8.7,2016-10-15
总有一天,"['拉斯·米克尔森', '苏菲·格拉宝', '哈拉尔德·凯泽·赫尔曼', '艾伯特·鲁德贝克·林哈特', '劳里斯·斯科夫高·安德森', '拉斯·兰特', '索伦·希特-拉森', '大卫·丹席克', '松佳·里奇特', '索比亚格·侯菲尔德', '雅各布·B·恩格曼']",8.7,2016-04-21
回归,"['弗拉迪米尔·加林', '伊万·杜布朗拉沃夫', '康斯坦丁·拉夫罗年科', '娜塔莉娅·弗多维娜']",8.7,2003-06-25
永远的三丁目的夕阳2,"['吉冈秀隆', '堤真一', '小雪', '堀北真希', '三浦友和', '药师丸博子', '小池彩梦', '小木茂光', '吹石一惠', '福士诚治', '贯地谷栞', '浅利阳介', '平田满', '上川隆也', '手塚理美', '饭田基祐', '温水洋一', '神户浩', '须贺健太', '罇真佐子', '浅野和之', '小日向文世', '小清水一挥']",8.7,2007-11-03
假面,"['毕比·安德松', '丽芙·乌曼', '玛格丽塔·克罗克', '古纳尔·布约恩施特兰德', '约根·林德斯特伦']",8.7,1966-10-18
呼喊与细语,"['哈里特·安德森', '卡莉·西尔万', '英格丽·图林', '丽芙·乌曼', '厄兰·约瑟夫森', '林·乌尔曼', '英格玛·伯格曼', '赫宁·莫里岑']",8.7,1972-12-21
晚春,"['笠智众', '原节子', '月丘梦路', '杉村春子', '青木放屁', '宇佐美淳', '三宅邦子', '三岛雅夫', '坪内美子', '桂木洋子', '高桥丰子', '紅澤葉子']",8.7,1949-09-13
理查二世,"['本·卫肖', '克蕾曼丝·波西', '帕特里克·斯图尔特', '詹姆斯·鲍弗', '大卫·苏切', '大卫·布拉德利', '汤姆·休斯', '琳赛·邓肯', '大卫·莫瑞瑟', '罗里·金奈尔', '哈利·海顿-佩顿', '大卫·布拉德利']",8.7,2012-06-30
椿三十郎,"['三船敏郎', '仲代达矢', '小林桂树', '团令子', '入江隆子', '江原达怡', '小川虎之助', '加山雄三', '樋口年子']",8.7,1962-01-01
潜行者,"['亚历山大·凯伊达诺夫斯基', '阿丽萨·弗雷因德利赫', '安纳托利·索洛尼岑', '尼古拉·格林科', '纳塔利娅·阿布拉莫娃', '费米·约尔诺', 'E·科斯京', '雷默·伦迪']",8.7,1980-05-13
甜蜜的生活,"['马塞洛·马斯楚安尼', '安妮塔·艾克伯格', '阿努克·艾梅', '伊冯·弗奴克丝', '玛加丽·诺尔', '莱克斯·巴克', '安尼巴莱·宁基', '瓦尔特·圣泰索', '贾可·塞纳斯', '里卡尔多·加罗内', '瓦莱里娅·创可蒂尼', '娜迪亚·格雷', '阿兰·居尼', '伊妲·伽利', '劳拉·贝蒂', '尼可']",8.7,1960-02-03
烈日灼人,"['欧列格·缅希科夫', '尼基塔·米哈尔科夫', '茵格保加·达坤耐特', '娜杰日达·米哈尔科娃', '维亚切斯拉夫·吉洪诺夫', '斯韦特兰娜·克留奇科娃', '弗拉基米尔·伊利因', '阿拉·A·卡赞斯卡亚', '尼娜·阿尔希波娃', '阿宛盖·里昂惕夫', '安德列·奥曼斯基', '茵娜·乌里扬诺娃', '叶甫盖尼·米罗诺夫', '马拉特·巴沙罗夫']",8.7,1994-05-21
爱犬的奇迹,"['船越英一郎', '松本明子', '广田亮平', '佐佐木麻绪', '宇津井健', '高岛政伸', '小林麻央', '小野武彦', '德井优', '梨本谦次郎', '萤雪次朗', '角替和枝', '蛭子能收', '三宅弘城', '王树熹']",8.7,2007-12-08
西线无战事,"['路易斯·沃海姆', '刘·艾尔斯', '约翰·雷', '阿诺德·露西', '本·亚历山大', '斯科特·寇克', '小欧文·戴维斯', '沃尔特·罗杰斯', '威廉·贝克韦尔', '拉塞尔·格里森', '理查德·亚历山大', '哈罗德·古德温', '斯利姆·萨默维尔', 'G·帕特·柯林斯', '贝丽尔·默瑟', '艾德蒙·布里斯']",8.7,1930-08-24
天堂的颜色,"['侯赛因·马哈古', 'Mohsen Ramezani', 'Salameh Feyzi', 'Farahnaz Safari', 'Elham Sharifi']",8.7,1999-02-08
记我的母亲,"['役所广司', '树木希林', '宫崎葵', '三国连太郎', '南果步', '三浦贵大', '美村里江', '真野惠里菜', '菊池亚希子', '木村绿子', '金泽茜', '矢柴俊博', '伊藤久美子', '原田游人', '内田也哉子']",8.7,2012-04-28
这里的黎明静悄悄,"['安德烈·马尔蒂诺夫', '伊琳娜·多尔加诺娃', '伊莲娜·德罗佩科', '叶卡捷琳娜·马尔科娃', '奥尔佳·奥斯特罗乌莫娃', '伊利娜·舍甫丘克', '柳德米拉·扎伊采娃', '阿拉·梅谢里亚科娃', '阿列克谢·切尔诺夫', '维克多·阿夫久什科', '戈特利布·罗宁松', 'Kirill Stolyarov', '乔治·马丁约克', '伊戈尔·柯斯托列夫斯基', '弗拉迪米尔·伊瓦绍夫', '鲍·托卡列夫', '阿丽萨·弗雷因德利赫']",8.7,1972-11-04
冬之蝉,"['森川智之', '三木真一郎', '森久保祥太郎']",8.7,2007-02-23
亨利四世：第一部分,"['杰瑞米·艾恩斯', '汤姆·希德勒斯顿', '西蒙·拉塞尔·比尔', '艾伦·阿姆斯特朗', '米歇尔·道克瑞', '朱丽·沃特斯', '哈里·劳埃德', '大卫·道森', '乔·阿姆斯特朗', '玛克辛·皮克', '托比·塞巴斯蒂安', '约翰·赫夫南', '马克·坦迪', '蓋祖憐']",8.7,2012-07-07
罗密欧与朱丽叶,"['莱昂纳德·怀廷', '奥丽维娅·赫西', '约翰·麦克埃尼', '米罗·奥西', '帕特·海伍德', '罗伯特·斯蒂芬斯', '麦克尔·约克', '布鲁斯·罗宾逊', '劳伦斯·奥利弗', 'Andrés José Cruz Soublette', '埃斯梅拉达露丝珀丽', 'Natasha Parry']",8.7,1968-10-19
恐惧的代价,"['伊夫·蒙当', '夏尔·瓦内尔', '彼得·范·埃克', '福尔科·卢利', '薇拉·克劳佐', 'François Valorbe', '威廉·塔布斯', '达里奥·莫雷诺', '达琳·莱卓提姆斯', 'Luis De Lima', 'Antonio Centa']",8.7,1953-04-15
望乡,"['栗原小卷', '田中绢代', '高桥洋子', '李梓', '赵慎之', '童自荣', '信欣三', '岩崎加根子', '神保共子', '浜田光夫', '砂塚秀夫', '岸辉子', '田中健']",8.7,1974-11-02
巴比龙,"['史蒂夫·麦奎因', '达斯汀·霍夫曼', '维克托·乔里', '唐·戈登', '安东尼·泽比', '伍德罗夫·帕弗雷', '乔治·库鲁里斯', '瓦尔·埃弗里', '格雷戈里·西拉', '维克·泰拜克', 'E·J·安德烈', '兰-莱瑟', '利亚姆·邓恩', '彼得·布罗科', '理查德·法恩斯沃斯', '达尔顿·特朗勃', 'Bill Mumy', 'Ratna Assan', 'William Smithers', 'Mills Watson', 'Ron Soble', 'Barbara Morrison', 'Richard Angarola', 'John Quade', 'Fred Sadoff', 'Allen Jaffe', 'Anne Byrne Hoffman', 'Harry Monty', 'Ken Muggleston']",8.7,1973-12-16
史密斯先生到华盛顿,"['詹姆斯·斯图尔特', '琪恩·亚瑟', '克劳德·雷恩斯', '爱德华·阿诺德', '托马斯·米切尔', '波特·霍尔', '格兰特·米切尔', '露丝·唐纳利', '爱丝垂德·奥温', '哈里·凯瑞', 'H.B.沃纳', '比尤拉·邦蒂', '盖伊·基比', '尤金·佩里特']",8.7,1939-10-19
古畑任三郎 VS SMAP,"['田村正和', '西村雅彦', '户田惠子', '梶原善', '宇梶刚士', '石井正则', '小林隆', '中居正广', '木村拓哉', '稻垣吾郎', '草彅刚', '香取慎吾']",8.7,1999-01-03
倒扣的王牌,"['柯克·道格拉斯', '简·斯特林', '罗伯特·亚瑟', '波特·霍尔', '雷·蒂尔', '理查德·贝内迪克特', '杰拉尔丁·豪尔']",8.7,1951-06-29
摇滚芭比,"['约翰·卡梅隆·米切尔', '米利亚姆·肖尔', '安德列·马丁', '阿尔贝塔·瓦特森', '迈克尔·皮特', '毛里斯·迪恩·温特']",8.7,2001-07-20
皱纹,"['玛贝尔·里维拉', '马洛里·莫伊']",8.7,2012-01-27
楢山节考,"['田中绢代', '高桥贞二', '望月優子', '市川团子', '小笠原庆子', '东野英治郎', '宫口精二', '伊藤雄之助', '三津田健', '鬼笑介', '高木信夫', '吉田兵次', '西村晃', '织田政雄']",8.7,1958-06-01
