云业务销售顾问,广东瑞普科技股份有限公司,大专,8K-10K,"['节日福利', '五险一金', '绩效奖金', '带薪年假', '周末双休']",1-3年
海外投放,广州市智蓝电子商务有限公司,大专,5K-10K,"['每年多次调薪', '五险一金', '绩效奖金', '全勤奖', '带薪年假']",1-3年
底薪6k买社保/名企直招销售管培生,贝壳找房(北京)科技有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '房补', '带薪年假', '弹性工作']",不限
钢琴中心校长（南沙）,广州市易弹信息服务有限公司,本科,15K-20K,"['五险一金', '带薪年假', '定期体检', '节日福利', '员工活动']",5-10年
急聘销售+高提成+包吃住,广州妙膳餐饮管理服务有限公司,学历不限,6K-8K,"['包住', '包吃', '房补', '全勤奖', '年底双薪']",不限
大客户销售（林和西+双休+五险一金）,北京大成方略纳税人俱乐部有限公司广东分公司,中技,6K-8K,"['周末双休', '五险一金', '年底双薪', '餐补', '带薪年假']",1-3年
.net高级工程师,广州市新橙信息科技有限公司,大专,10K-16K,"['五险一金', '年底双薪', '包住', '餐补', '带薪年假']",3-5年
电话销售无责底薪4900+提成（包五险一金）,深圳市乐有家控股集团有限公司,大专,8K-16K,"['五险一金', '绩效奖金', '带薪年假', '弹性工作', '每年多次调薪']",不限
分销主管,广州市音桥电子科技有限公司,学历不限,5K-10K,"['五险一金', '绩效奖金', '加班补助', '包住', '通讯补助']",1-3年
淘宝售前客服,广州小成电子商务有限公司,中专,3K-5K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '包吃']",1-3年
招聘绩效专员,广州肌润生物科技有限公司,大专,5K-7K,"['定期团建', '节日福利', '每年多次调薪', '弹性工作', '年终分红']",1-3年
安全工程师,深圳市朗坤环境集团股份有限公司,大专,8K-10K,"['绩效奖金', '包住', '餐补', '通讯补助', '带薪年假']",3-5年
会计（五险+地铁口）,金账本会计服务(广东)有限公司,学历不限,2K-4K,"['五险一金', '每年多次调薪', '公司重点项目', '定期团建', '绩效奖金']",不限
业务管理岗,平安普惠投资咨询有限公司广州东风东路分公司,本科,8K-10K,"['五险一金', '员工旅游', '定期团建', '定期体检']",1-3年
资产保全部经理,融捷投资控股集团有限公司,大专,10K-15K,"['五险一金', '绩效奖金', '餐补', '通讯补助', '节日福利']",5-10年
BD拓展,广州银点通网络科技有限公司,学历不限,6K-8K,"['节日福利', '定期团建', '五险一金', '周末双休', '全勤奖']",不限
钢琴老师（海珠区总校）,珠江钢琴艺术中心,大专,8K-10K,"['五险一金', '绩效奖金', '员工旅游', '带薪年假', '节日福利']",1-3年
急聘硬装设计助理,广州本至装饰设计有限公司,大专,3.5K-6K,"['每年多次调薪', '全勤奖', '加班补助', '绩效奖金', '年底双薪']",不限
质量部经理,广东国药医药有限公司,大专,5K-6.5K,[],1-3年
品牌客户经理（广州）,大家智合(北京)网络科技股份有限公司,大专,12K-22K,[],3-5年
污水处理工程师,广东恩维乐环境科技有限公司,大专,4K-6K,"['五险一金', '餐补', '加班补助', '绩效奖金', '创业公司']",不限
